,Characters,Quotes
14488,Lisa,Hi Bender We know how much you miss technology so we brought you this washing machine that drifted ashore
14489,Bender,Ooh Im gonna wash my linen so hard the w  You
14490,Lisa,What I dont understand
14491,Sinclair,Is he alright
14492,Bender,Wretched technology has brought me nothing but misery
14493,Cartridge Unit,But Bender you are technology Youre the most advanced thing on this entire island
14494,Bender,Oh its true I am a hideous triumph of form and function  But not for long
14495,Bender,Oh Ow that hurt Oh
14496,Lisa,The downgrade is complete
14497,Bender,Behold my hand crafted purity The modern world can bite my splintery wooden ass
14498,Lisa,Welcome to your new life of simple tranquillity
14499,Bender,Pft Forget that I say the whole world must learn of our peaceful ways By force
14500,Cartridge Unit,What
14501,Bender,Were going back to civilisation to wage war on technology
14502,Cartridge Unit,What
14503,Bender,Row comrades Row
14504,Bender,Well soon stage an attack on technology worthy of being chronicled in an anthem by Rush
14505,Lisa,Weve been sailing for three weeks Maybe I should check our position with the periscope
14506,Bender,Mirrors reflecting mirrors Hitech sorcery Sorcery I say
14507,Lisa,Did you see anything
14508,Bender,Yep were there Prepare to surface
14509,Bender,And now technology shall taste the lash of the hickory switch
14510,Sinclair,Technology is defeated Let us return to the island and celebrate by counting rocks
14511,Cartridge Unit,Im for that
14512,Bender,Whoa whoa No one wants to count rocks more than me But our mission is not complete Not so long as Robot 1X torments me with his obvious superiority Ready the catapult Sinclair  Aim for their power lines Theyre the devils veins and electricity is his blood
14513,Lisa,Bender If we dont survive the attack I want you to know  I love you
14514,Bender,OK fine Fire
14515,Farnsworth,Oh Im blind
14516,Leela,Professor we have no power
14517,Farnsworth,What do you mean no power Were living in the future
14518,Leela,Id better light some candles
14519,Bender,Friends Ive come to free you from your complicated lives Free you from the complicated part I mean not the lives part
14520,Leela,Oh Lord hes made of wood What now Bender
14521,Bender,I got a downgrade Im a steampowered wooden robot just as nature intended Therefore I must kill Robot 1X
14522,Farnsworth,Thats just stupid
14523,Robot 1-X,Does Mr Bender wish me to destroy myself
14524,Bender,I dont need your charity  Target Robot 1X and fire
14525,Farnsworth,You wanged my ship you walnutpanelled idiot
14526,Bender,Try again Sinclair I said target Robot 1X
14527,Sinclair,Whos Robot 1X Launching
14528,Zoidberg,So I guess everything worked out fine
14529,Leela,Great Now were being crushed
14530,Amy,Help us wooden Bender
14531,Bender,Heck Those guys hate fire I gotta do something  What the Termites Well I dont need legs to save my friends Ill just use the old extentromatic arms
14532,Hermes,Bender hurry This fuels expensive Also  were dying
14533,Bender,Im acomin  Ow Lousy primitive body Oh why didnt I get that upgrade Im an outdated piece of junk
14534,Robot 1-X,Sir might I recommend
14535,Bender,You shut up No wait I can use you as a tool to save my friends and Ill still be the hero who everyone says how great he was
14536,Robot 1-X,How may I help you
14537,Bender,Save my friends  And Zoidberg
14538,Amy,Look My hair got singed into an even cuter do
14539,Fry,Hey wheres Bender
14540,Bender,Down here  Im so sorry guys I never meant to hurt you Just to destroy everything you ever believed in
14541,Leela,Well at least you saved us from uh you Thank God you finally overcame your incompatibility with Robot 1X
14542,Bender,Oh yeah we were totally in sync I was like Save them and he was all No problem and then he did it
14543,Bender,This new technology is great  I love those magnificent 1X robots The 1X robots are my friends
14544,Fatbot,Its like his personality is totally different now Oh maybe this upgrade isnt such a good idea
14545,Bender,Id like to give Robot 1X a big smooch on the  Hey Whats the dealyo
14546,Technician,Your upgrade is complete
14547,Bender,But I destroyed the technology of the world I ran on the beach and felt the sand between my foot cups
14548,Technician,Everyone experiences the upgrade differently
14549,Bender,Oof If that stuff wasnt real how can I be sure anything is real Is it not possible nay probable that my whole life is just a product of my or someone elses imagination
14550,Technician,No get out  Next
14551,Bender,Well I guess reality is what you make of it  Oh thanks baby
14552,Farnsworth,Oh Lordy Lou Help
14553,Fry,I know youve rejected me a lot before but frankly I wasnt sure we were right for each other either But now I am So how bout a date tonight
14554,Leela,Sorry I think I um I think I left my toaster on
14555,Farnsworth,Buddha Zeus God One of you guys do something
14556,Fry,Come on Leela whats the real reason you wont go out with me
14557,Farnsworth,Help Satan You owe me
14558,Leela,I have sweaty boot rash
14559,Amy,No spluh Why do you think Im sitting over here in the stinkfree zone
14560,Fry,So will you go out with me
14561,Farnsworth,Good news everyone Im still technically alive Yes  Youll have to throw it into the sun itself For only the thermonuclear inferno of the sun has enough energy to ensure its total destruction
14562,Bender,I can hit it with a shovel
14563,Farnsworth,Thats not good enough
14564,Bender,This one time I pounded a guy into the ground like a stake with a shovel
14565,Farnsworth,Yes yes
14566,Zoidberg,So whats in the box already
14567,Farnsworth,No peeking  I dont know whats in there but Im sure our minds would be unable to comprehend it
14568,Hermes,Ow You hurt my collator
14569,Farnsworth,I dont care  Pretty tantalising though
14570,Fry,Whatevers in there its the only thing Ive ever wanted
14571,Zoidberg,In my experience boxes are usually empty Or maybe with a little cheese stuck to the top And one time pepperoni  Give me the box
14572,Hermes,Scram you lousy green snakes  Here Leela Take this and use it to shoot those guys
14573,Leela,Right If they try to look in the box
14574,Hermes,Whatever
14575,Fry,Lets just forget about the box The Professor said to stay away
14576,Bender,Fry how can you be so naive He was joking Get it
14577,Fry,No
14578,Bender,Thats what makes it so funny  OK he wasnt joking Now shut up and follow me
14579,Fry,Ow Its hot The butter in my pocket is melting
14580,Bender,We thank you Bender for the gift we are about to receive
14581,Fry,Tangledup Christmas lights We can take shifts untangling them
14582,Bender,And unlabeled booze Widemouth too
14583,Leela,That oughta keep those dopes occupied  I can guard the real box in peace now that no ones curious about it
14584,Leela,Well I got through the night and no one looked in the box Not even me The person who gave up her whole evening to watch it A whole evening of TV gone What a mockery of justice that I cant take even a little tiny peek  Oh its deep Deeper than a small box should be
14585,Leela A,Ouch My lawyer will hear about this
14586,Fry 1,Leela what have you done
14587,Leela A,Nothing What do you mean Why was I looking in the box
14588,Fry 1,I mean your hair Its all differenty
14589,Leela A,Bender Is that you
14590,Bender 1,You know it Large and in charge
14591,Farnsworth 1,Leela Oh theres a woman for you Always dyeing her hair instead of not looking in a box
14592,Leela A,I didnt dye my hair This is how I always look
14593,Bender 1,No thats how you always look  This throws my entire perception of reality into question Clone Robot Or longlost twin Taking all bets I also offer video poker
14594,Fry 1,Its some guy wearing a Leela costume Get him
14595,Leela A,Hold it You have this all wrong I just fell into the box and then I fell out somehow
14596,Fry 1,You shut up sir
14597,Farnsworth 1,No wait Ive got it I know whats in the box Oh Ive been as dumb as Fry
14598,Fry 1,Am not
14599,Farnsworth 1,It contains a parallel universe And when you create a parallel universe its almost always populated by evil twins
14600,Leela A,Now look
14601,Farnsworth 1,Oh youd like us to believe that wouldnt you Leela Or should I say Evila
14602,Bender 1,Oh this is awful Somewhere theres a Bender more evil than me I do my best damnit
14603,Farnsworth 1,Leela  Here
14604,Leela A,I tell you theyre not evil But dont be confused They are jerks
14605,Zoidberg A,Hello
14606,Leela 1,Hiyah
14607,Zoidberg A,Ow
14608,Leela 1,Come out of your universe with your hands up
14609,Fry A,Oh wow Its like that drug trip I saw in that movie when I was on that drug trip
14610,Farnsworth A,Astonishing I must have created a parallel universe
14611,Farnsworth 1,Baldercrap I created your universe All you created was my fist parallel to your face
14612,Farnsworth A,Ow
14613,Leela A,Look it doesnt matter who created what The important thing is Yah
14614,Leela 1,Were exactly the same I know all her moves Therefore Ive got the upper hand
14615,Farnsworth 1,Now now Perfectly symmetrical violence never solved anything
14616,Farnsworth A,Lets recap whats happened so far  As you can see I accidentally created a box containing your universe
14617,Farnsworth 1,While I in a simultaneous blunder created a box containing your universe
14618,Leela A,This is getting confusing Why dont we call our universe Universe A and this universe Universe B
14619,Bender 1,Hey Why cant we be Universe A
14620,Fry 1,Yeah
14621,Amy 1,Yeah
14622,Farnsworth 1,We want A
14623,Zoidberg 1,Its the best letter
14624,Fry A,We called it first Besides this place kinda feels like a B yknow
14625,Leela 1,Alright you can be crummy Universe A and well be Universe 1
14626,Fry 1,Or The Mongooses Thats a cool team name The Fighting Mongooses
14627,Farnsworth A,Wait a second If everyone is identical why did our Leela look into the box and your Leela didnt
14628,Leela 1,Well to be honest I tossed a coin It came up tails so I didnt look
14629,Leela A,Thats weird Mine came up heads so I did
14630,Farnsworth A,Interesting Apparently the key difference between our universes is that coin flips have opposite outcomes
14631,Bender A,That explains fruity here  I tossed a coin to pick my finish Fog hat grey
14632,Bender 1,Hey Bite my glorious golden ass
14633,Farnsworth A,You people and your slight differences disgust me Im going home Wheres that blue box with our universe in it
14634,Farnsworth 1,Oh youd like to get back to your evil universe wouldnt you And destroy your box with our universe inside it
14635,Farnsworth A,Nonsense I would never do such a thing unless you were already having been going to do that
14636,Farnsworth 1,Wha
14637,Farnsworth A,You heard me
14638,Farnsworth 1,In any case Ive hidden the box and it will remain hidden until Im convinced youre not evil  Everyone keep an eye on your evil counterpart
