,Characters,Quotes
7441,AMY,Call me.
7442,ZAPP,"Uh-huh, uh-huh. Mm-hmm, uh-huh."
7443,KIF,"I've finished talking, sir."
7444,ZAPP,Belay that remark!  Your Amy knows my Leela? I have formed an idea!
7445,ZAPP,"I'm calling to negotiate a double date. You and me, Kif and Amy."
7446,LEELA,Forget it.
7447,ZAPP,Then let the negotiations begin. I propose we go out on 10 dates.
7448,LEELA,How about zero?
7449,ZAPP,Nine.
7450,LEELA,Zero.
7451,ZAPP,Seven.
7452,LEELA,Zero.
7453,ZAPP,Eight?
7454,AMY,"(whispering) Please, Leela? Kif's like the sweetest guy who's ever liked me."
7455,ZAPP,"Five, and that's my final offer ... four."
7456,LEELA,One.
7457,ZAPP,Two.
7458,LEELA,One half.
7459,ZAPP,I'll take it.
7460,ZAPP,We'll meet you tonight for part of dinner and the first half of a movie.
7461,KIF,"Um, sir? I don't go out on many dates and, um, what if I can't think of anything to say?"
7462,ZAPP,Here's my personal book of pickup lines. Say as many of them as you can as fast as you can. Don't stop for any reason.
7463,KIF,Maybe I'll just give her these flowers.
7464,ZAPP,"Wrong, wrong, wrong! And what's that? Candy? Candy's for dorks! Give me that. Mmm!"
7465,ZAPP,"Hello, beautiful. I got these for you."
7466,LEELA,Thanks.
7467,ZAPP,"Well, well. This looks to be one disturbingly erotic date."
7468,LEELA,Half-date.
7469,ZAPP,"Waiter, bring us a bottle of wine."
7470,LEELA,Half-bottle.
7471,ZAPP,And some oysters on the half-shell.
7472,LEELA,Quarter-shell.
7473,KIF,"Oh, and I'd like--"
7474,ZAPP,"Kif's not hungry. (quietly) Kif, this place is expensive. (talking) I'd like two steaks and the ladies will have some very sensual salads -- with low-cal sensual dressing."
7475,MORBO,"(singing) Oh, won't you take me to funkytown,"
7476,AMY,"Kif, you're so quiet. You haven't said a word all night."
7477,KIF,"Well, um, um ... hello."
7478,AMY,'Cause I was really hoping we could talk and stuff.
7479,KIF,"Amy, (reading) if I said you had a beautiful body would you take your pants off and dance around a little?"
7480,AMY,What?!
7481,LEELA,Lieutenant Kroker!
7482,KIF,(reading) I find the most erotic part of the woman is the boobies
7483,AMY,Kif!
7484,KIF,"Oh, my!"
7485,LEELA,This half-date is entirely over. Amy? Conference!
7486,KIF,"Is there nothing we can do, sir?"
7487,ZAPP,"There's only one sure-fire way back into a woman's heart and parts beyond. I speak of course, of kareoke."
7488,KIF,(determined) My years in the DOOP Boys' Chorus will not have been in vain!
7489,LEELA,"Alright, enough lipstick. Let's storm out."
7490,KIF,"(singing) Once upon a time I was falling in love,"
7491,AMY,"Oh, that's so emotional!"
7492,KIF,"(singing) ...There's nothing I can do,"
7493,ZAPP,"Amateur hour's over.  Let me show you why they call me ""The Velour Fog""! Hit it!"
7494,MAN,"Aw, give us a break!"
7495,WOMAN,Get off!
7496,CHEF,He sickens me!
7497,ZAPP,"(spoken-word) She walked up to me and she asked me to dance,"
7498,LEELA,We're going home. Call us a space taxi.
7499,ZAPP,"No need. There's not a restaurant built I can't fly. Where to, ladies?"
7500,KIF,"Please, sir. Let's just divide up the check and--"
7501,ZAPP,Let's see what this eatery can do.
7502,ZAPP,"Ah, she's built like a steakhouse, but she handles like a bistro.  She's out of control!"
7503,ZAPP,"(from inside) You win again, gravity!"
7504,ZOIDBERG,"Look what arrived: My new shell catalogue. So let's try some on already!  Ah! Muy macho! Hey, gringos! Here comes El Zoido to ruin your drinking water!"
7505,BENDER,"Whoa, whoa, whoa! I'm Mexican and I find that offensive."
7506,ZOIDBERG,You Latins are so hot-blooded!  This one's like a summer guy!
7507,HERMES,"Look, you fat fish. The Planet Express health plan only covers one kind of replacement shell."
7508,FRY,I can't believe Leela and Amy aren't back yet from their half-date. I'm gonna call the restaurant.
7509,OPERATOR,The number you have dialled has crashed into a planet. Please make a note of it.
7510,FRY,We gotta go rescue them!
7511,BENDER,"Eh, I don't know."
7512,FRY,Bender! Think of the señoritas!
7513,BENDER,Vámonos!
7514,KIF,"So, Amy, um, well--"
7515,AMY,It's always a line with you!
7516,LEELA,What planet is this anyway?
7517,ZAPP,(mumbling) I 'unno. (talking) This whole sector is uncharted.
7518,KIF,"It is not uncharted, you lost the chart!"
7519,ZAPP,"Well, nothing to do now but repopulate the human race.  Just me and you!  (whispering) And maybe you."
7520,AMY,What is it?
7521,KUG,Me hear people. But me not see people.
7522,THOG,No big deal. Everybody make mistake.
7523,ZAPP,"Well, hello! I usually don't say this but you are the most beautiful trio of gigantic ladies I've ever laid eyes on.  (reading) I find the most erotic part of a woman is the boo--"
7524,FRY,"Oh, no! Any sign of Leela or Amy?"
7525,BENDER,No. But what do you make of this?
7526,FRY,I don't know. But it might have something to do with this.
7527,BENDER,"Oh, your God!"
7528,KUG,Move! Go!
7529,FRY,"Alright, here's the plan--"
7530,BENDER,What kind of moronic plan is that? Wow!
7531,THOG,Women go free. Men stay in chains.
7532,ORNIK,We take them to our leader. She know what do.
7533,FRY,Pfft. A female leader?
7534,LEELA,"Fry, shut up."
7535,FRY,"Yes, captain!"
7536,THOG,This capital city planet Amazonia.
7537,LEELA,Where are all the men in your society?
7538,ORNIK,Men die out many year ago.
7539,BENDER,"With all these women around they were probably nagged to death. Are you with me, fellas?"
7540,THOG,"Here stadium, where our women basketball teams play."
7541,KUG,"We no can dunk, but good fundamentals."
7542,ORNIK,That more fun to watch.
7543,ZAPP,"(laughing) Oh, God, you're killing me! Ow! God, you're killing me!"
7544,THOG,This our comedy club. Humour here funny in different way.
7545,ORNIK,It not reinforce stereotypes.
7546,KUG,"Comedy come from character, real situations. Not abstract craziness."
7547,BENDER,Translation: Boring!  (laughing) That's a good one!  Ow!
7548,AMY,This women-only planet is sounding better and better.
7549,LEELA,I'm already looking for apartments.
7550,THOG,"Here live vengeful, all-knowing leader. She decide men's fate."
7551,FRY,Is she hot?
7552,THOG,That not important. She all-knowing.
7553,FRY,"In other words, ""No"".  Ow!"
7554,THOG,(chanting) All hail Femputer.
7555,KUG AND ORNIK,(chanting) All hail Femputer.
7556,AMY,You all obey a big computer?
7557,KUG,Yes. It appear mysteriously just about time men die out.
7558,LEELA,So why did you make it your leader?
7559,ORNIK,It seemed like different kind of politician.
7560,KUG,Not beltway insider.
7561,THOG,"Femputer, we bring offering of bath beads and scented soaps."
7562,FEMPUTER,Your gift pleases Femputer. Femputer demands to know why there are men on her planet.
7563,FRY,"It was an accident, ma'am."
7564,FEMPUTER,That does not fempute. Femputer will return after deciding your punishment.
7565,FRY,"Leela, I'm through making fun of women. Now I want them to help me."
7566,AMY,Should we do something?
7567,LEELA,There's no hurry.
7568,ZAPP,Yes! A little tighter.  Tighter. Perhaps a hard spanking is in order?  Too hard!
7569,KUG,Men strange. You have them on your planet?
7570,LEELA,(ashamed) I'm afraid so.
7571,KUG,"What they for?  Oh, you mean ""snu-snu""."
7572,THOG,We hear tell men used for snu-snu. But all we have go on are ancient legend and subscription to Cosmo.
7573,ZAPP,"Just FYI, I could be used for snu-snu."
7574,THOG,Silence. You want die like last men visit Amazonia?
7575,FRY,What'd they die of?
7576,KUG,Crushed pelvises.
7577,FRY,Yes!
7578,ZAPP,"Oh, thank you, Lord in heaven!"
7579,FEMPUTER,"After lengthy femputations, I, Femputer, have decided the fate of the men. Femputer sentences them to death.  By snu-snu!"
7580,FRY,(cheering) Yay!
7581,ZAPP,"(cheering) Yeah!  (talking) What are you, gay?"
7582,FEMPUTER,Death to the men. Death by snu-snu.
7583,FRY,Although the snu-snu part's gonna be pretty good.
7584,ZAPP,"Baby, it'll blow your mind."
7585,LEELA,"Femputer, be reasonable. Sure men are annoying and they wreck up whatever planet they're in charge of. But most of these men are sorta my friends. They don't deserve to die."
7586,FEMPUTER,Hmm. Perhaps men are not as evil as Femputer thinks.
7587,THOG,But they make fun women's basketball.
7588,FEMPUTER,What?! Did you explain how the women's good fundamentals make up for their inability to dunk?
7589,ORNIK,Yes. They still laugh.
7590,FEMPUTER,The men must die.
7591,BENDER,"Too true, Femputer. You're so wise. Kill 'em all, I say. Good riddance! Did I mention I'm not a man? I'm a manbot. It's an understandable mistake. You can let me down now, thanks."
7592,KUG,He big jerk like man.
7593,BENDER,I sure am. But check the crotch.  Nothing.
7594,FEMPUTER,"Very well, release him. As for the others, take them to the snu-snu chambers."
7595,BENDER,"(crying) I'll miss you, meatbag."
7596,LEELA,"Me too, meatbag."
7597,FRY,"Goodbye, friends. I never thought I would die like this. But I'd always really hoped."
7598,AMAZONIANS,"(chanting) Snu-snu, snu-snu, snu-snu!"
7599,KIF,"Amy. Before I die, I have to tell you: I didn't mean to say those awful things on our date. They were all Zapp's idea."
7600,AMY,Really? Honest and true?
7601,KIF,"Yes. And-And that person calling and hanging up, was me. I was just too nervous to say hello because I love you."
7602,AMY,"Oh, Kif!"
7603,THOG,It Thog's first time.  Be gentle!
7604,LEELA,"We've got to do something. Bender, maybe you can interface with the Femputer and reprogram it to let them go."
7605,BENDER,"Maybe you can interface with my ass. By biting it!  Alright, I'll go!"
7606,FRY,(from inside) Ooh! Yeah!
7607,ZAPP,"(from inside) Oh, baby!"
7608,GUARD #1,How Tonk look?
7609,GUARD #2,Tonk look good. Me fat.
7610,GUARD #1,"No, you look good. Tonk fat."
7611,FEMPUTER,Intruder! Stay away from the mighty Femputer! Guards!
7612,BENDER,Time to override the CPU and reprogram this Femputer.
7613,FEMPUTER,"Hey, whoa, whoa! Stop it! Stop it! Hey, cut that out!"
7614,FEMBOT,Cease hitting Femputer!
7615,BENDER,"You're no Femputer, you're a Fembot!"
7616,FEMBOT,(ashamed) It's true. I disguised myself as a Femputer so I could rule the Amazonians.
7617,BENDER,But why?
7618,FEMBOT,Why? Why? I came here from a faraway planet. A planet ruled by a chauvinistic Manputer that was really a Manbot. Have you any idea how it feels to be a Fembot living in a Manbot's Manputer's world?
7619,BENDER,What?
7620,FEMBOT,"And now, my meddling Manbot, there's the question of what to do with you!"
7621,ZAPP,(gasping) We need rest. The spirit is willing but the flesh is spongy and bruised.
7622,ORNIK,It time snu-snu!
7623,FRY,Can't we just cuddle?  (screaming) Nooo!
7624,LEELA,"We can't wait for Bender. It's time for a woman's touch.  Yah! Hi-yah! Yah, yah yah!"
7625,AMY,"(disguised, deeper voice) Me next snu-snu. Out me way."
7626,THOG,Where go beautiful man?  Me want snu-snu!
7627,AMY,Kif! Jump!
7628,KIF,My hero!
7629,THOG,(shouting) Me not get snu-snu! Get him!
7630,THOG,Mighty Femputer. Small girl steal green kissy man. We kill her now?
7631,FEMBOT,(from inside) Come back later. Leave me alone.
7632,BENDER,"(from inside) Yeah, get lost!  (spookily) Ooh! I'm a scary Femputer. Release the prisoners!  (from inside) And bring gold. Lots of gold."
7633,THOG,Gold? Why Femputer want gold?
7634,FEMBOT,(from inside) You heard the man.
7635,BENDER,(from inside) C'mon! Gimmie some of that!
7636,ZOIDBERG,"And that's how I got my new shell. It looks just like the shell I threw out yesterday and I found it in the same dumpster, but this one had a live raccoon inside.  Pretty good story, eh, Hermes?"
7637,HERMES,"Stick to someone else, you windy barnacle¬"
7638,LEELA,It's funny how the battle of the sexes was only resolved when a Manbot and a Fembot realised they loved each other.
7639,BENDER,"Yeah. By the way, if she calls, I'm not here. All I know is this gold says that was the best mission ever!"
7640,AMY,It sure was.
7641,FRY,"Oh, yeah!"
7642,ZAPP,I had snu-snu!
7643,KIF,"So, um, Amy, w-what do you wanna do now?"
7644,THE END,
7645,"""BENDLESS LOVE""",
7646,LEELA,Guidance system?
7647,BENDER,Online.
7648,LEELA,Autopilot?
7649,AUTOPILOT,Present.
7650,LEELA,Dark matter indicator?
7651,FRY,Making the noise.
7652,LEELA,All systems operational. Let's rock!
7653,LEELA,"Gentlemen, I've completed my report on the crash."
7654,BENDER,Whoa! I'm not reading that crap. Summarise it in one word.
7655,LEELA,"Sabotage.  This is a normal L-unit. Without it, space travel is but the fevered dream of a madman."
7656,FRY,Yep.
7657,BENDER,Of course.
7658,ZOIDBERG,Doy!
7659,HERMES,It's an important unit.
7660,LEELA,"And this, my friends, is the L-unit I just removed from the ship."
7661,FRY,"That doesn't look like an ""L"" at all. Unless you count lowercase."
7662,BENDER,You know we don't!
7663,LEELA,Whoever did this was strong. This is 340 pounds of Tonka-tough steel.
7664,BENDER,Hmm. It should look like this.  But instead it looks like this.
7665,FRY,Who would do a thing like that?
7666,BENDER,"Who could do a thing like that? And by ""that"", I mean this."
7667,ZOIDBERG,"Well, gang, it looks like we have another mystery on our hands."
7668,HERMES,I'd better make a chart of the suspects. I'll begin by drawing a line with my straight-edge.  Sweet lampre of Santa Fe! My edge has been bent!
7669,AMY,(crying) My javelin too! It's ruined. Now we'll never beat Jupiter State.
7670,ZOIDBERG,"My slinky!  My cuddly, little pet slinky!"
7671,FARNSWORTH,What's all the hubbub?
7672,LEELA,My God! Even the Professor's been bent.
7673,FARNSWORTH,"That you for your sympathy, talking square of linoleum."
7674,BENDER,I'll get you fixed up.  That's fine.
7675,AMY,Wait a minute. Bender? What did you just do to the Professor?
7676,BENDER,I bent him.
7677,AMY,Aha!
7678,HERMES,Bender!
7679,ZOIDBERG,J'accuse!
7680,BENDER,"Oh, I see. A bunch of stuff gets bent so it must be the robot designed for bending."
7681,HERMES,I know how to settle this: We'll check last night's surveillance tapes.
7682,FRY,Huh?
7683,AMY,What tapes?
7684,LEELA,Surveillance?
7685,ZOIDBERG,You've seen me naked?
7686,HERMES,Ah. Last night's tape. It was right next to Bathroom Bloopers 4.
