,Characters,Quotes,Scenes,Fry,Other,Leela,Bender,Farnsworth,Hermes,Zoidberg,Amy,Zapp
16513,Fry,"Sorry, I'm not going on the mission. I'm moving in with Colleen!",1507,75.0,75.0,75.0,0.0,75.0,0.0,75.0,75.0,0.0
16514,Other,"Good for you, Fry.",1507,75.0,75.0,75.0,0.0,75.0,0.0,75.0,75.0,0.0
16515,Zoidberg,Hooray!,1507,75.0,75.0,75.0,0.0,75.0,0.0,75.0,75.0,0.0
16516,Amy,Alright!,1507,75.0,75.0,75.0,0.0,75.0,0.0,75.0,75.0,0.0
16517,Fry,I'll just take that to go.,1507,75.0,75.0,75.0,0.0,75.0,0.0,75.0,75.0,0.0
16518,Other,Yay!  Welcome to your new home!,1507,75.0,75.0,75.0,0.0,75.0,0.0,75.0,75.0,0.0
16519,Fry,"Thanks, Colleen. And listen, I'm sorry I got jealous before.  I'm just happy to be here with you.",1507,75.0,75.0,75.0,0.0,75.0,0.0,75.0,75.0,0.0
16520,Other,Want a slice of delicious cake?,1507,75.0,75.0,75.0,0.0,75.0,0.0,75.0,75.0,0.0
16521,Other,A shot of the Anomaly. After a few seconds the PE ship is seen cruising towards it.,1508,0.0,75.0,0.0,75.0,75.0,75.0,0.0,75.0,0.0
16522,Bender,The anomaly!,1508,0.0,75.0,0.0,75.0,75.0,75.0,0.0,75.0,0.0
16523,Amy,It's so anomalous.,1508,0.0,75.0,0.0,75.0,75.0,75.0,0.0,75.0,0.0
16524,Hermes,I'm feeling dread deep in my dreads!,1508,0.0,75.0,0.0,75.0,75.0,75.0,0.0,75.0,0.0
16525,Farnsworth,Wernstrom!,1508,0.0,75.0,0.0,75.0,75.0,75.0,0.0,75.0,0.0
16526,Other,"Yes, and I'm afraid I have disturbing news about the anomaly. You see...",1508,0.0,75.0,0.0,75.0,75.0,75.0,0.0,75.0,0.0
16527,Farnsworth,"How did you get this number? Hermes, hang up on him in the rudest possible manner.",1508,0.0,75.0,0.0,75.0,75.0,75.0,0.0,75.0,0.0
16528,Hermes,"Yes, sir!",1508,0.0,75.0,0.0,75.0,75.0,75.0,0.0,75.0,0.0
16529,Other,"No, not the crack slam!",1508,0.0,75.0,0.0,75.0,75.0,75.0,0.0,75.0,0.0
16530,Other,"Oh, my life rocks.  I've got good wine, five sweethearts, and today, I was promoted to Chief of Police.",1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16531,Fry,Here's to you.,1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16532,Other,Me?,1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16533,Fry,"No, Colleen. I'm making a romantic toast.",1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16534,Other,Sorry.,1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16535,Fry,You have the most beautiful eyes I think I...,1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16536,Other,Thank you.,1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16537,Fry,I'm not talking to you!,1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16538,Other,"Then I am not talking to you, either.",1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16539,Other,Will everyone be quiet a little? I want to hear what he has to say!,1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16540,Fry,Thank you.,1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16541,Other,"Not you, you Verstinkener. You're just here 'cause she likes cave men from the stupid ages.",1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16542,Other,"Oh, look who's talking. You're just here 'cause she got matzoh fever.",1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16543,Other,"So, what's the explanation for you, moron fever?",1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16544,Other,"Enough! All of you! I love you. Most people in this world don't have what we have. Let's just be grateful, okay?",1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16545,Other,Yeah.,1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16546,Other,"Yeah, you're right.",1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16547,Fry,"So, Colleen, you look really nice.",1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16548,Other,"Oh, thanks. I got dressed up for my date.  There he is. Don't wait up!",1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16549,Fry,"That's it. I thought I was okay with this, but I'm not. I'm breaking up with you!",1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16550,Other,Me?,1509,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16551,Bender,Why are we risking our lives? Can't we just send in a robotic drone?  What's everybody looking at me for?,1510,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16552,Bender,"""Let's send a robot to explore it. 'Cause you can always buy another one for 20 bucks.""",1510,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16553,Leela,Really?,1510,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16554,Bender,"Well, it's 30 bucks, and there's a $10-mail-in rebate. When the League of Robots hears about this, they won't be pleased. Oh, you'll pay, my darlings.",1510,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16555,Hermes,"The League of Robots doesn't exist, tin mon. It's just a cartoon for babies.",1510,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16556,Bender,"Oh, yeah? Then how come when I was a kid, I had a whole sticker book of them?  Answer that with your precious logic.",1510,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16557,Bender,"Bender to crew. I have reached the gateway to another universe. I feel awed and strangely humbled by the momentous solemnity of this occasion.  Hey, other universe, bite my shiny metal...",1510,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16558,Bender,I can't remember anything except a blinding light and a searing ass pain. I better check my black box. BENDER,1511,0.0,75.0,0.0,75.0,0.0,0.0,0.0,75.0,0.0
16559,Other,"""The light! It's blinding! And the ass pain! It's searing!""",1511,0.0,75.0,0.0,75.0,0.0,0.0,0.0,75.0,0.0
16560,Amy,"Hey, Bender! Look who's here to cheer you up.",1511,0.0,75.0,0.0,75.0,0.0,0.0,0.0,75.0,0.0
16561,Bender,I don't need cheering up. I'm perfectly...,1511,0.0,75.0,0.0,75.0,0.0,0.0,0.0,75.0,0.0
16562,Other,"Greetings, sick fan.",1511,0.0,75.0,0.0,75.0,0.0,0.0,0.0,75.0,0.0
16563,Bender,TV's Calculon!,1511,0.0,75.0,0.0,75.0,0.0,0.0,0.0,75.0,0.0
16564,Other,"Ordinarily, to see acting like that, you'd have to sit through a tampon commercial.",1511,0.0,75.0,0.0,75.0,0.0,0.0,0.0,75.0,0.0
16565,Other,"Where did we go wrong, Fry? We were meant to be together!",1512,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16566,Other,"Nu, I'm freezing my tokhes off here.",1512,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16567,Other,"Just a sec, honey!",1512,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16568,Bender,"I'm back, idiots!",1513,0.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0,0.0
16569,Zoidberg,"You look wonderful, robut! I wish I could afford to go to a hospital. I'm dreadfully sick.",1513,0.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0,0.0
16570,Bender,"I feel great, and I owe it all to Calculon.  I finally know what I want to be when I grow up.",1513,0.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0,0.0
16571,Hermes,You want to co-star in his TV show? Like that time you already did that?,1513,0.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0,0.0
16572,Bender,No. I'm gonna be a stalker!,1513,0.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0,0.0
16573,Leela,That's not really a career. More of a felony.,1513,0.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0,0.0
16574,Bender,"Man, I'm gonna stalk his brains out.  Ooh! Big news on the Calculon fan site! There's a flash mob headed for his plastic surgeon's office!",1513,0.0,75.0,75.0,75.0,0.0,75.0,75.0,0.0,0.0
16575,Other,"There, that's as big as I can make it. But I caution you, it looks completely unrealistic.",1514,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16576,Other,You let me worry about that! Just do your job.,1514,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16577,Bender,Neat!,1514,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16578,Other,Get a shot of that.,1514,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16579,Other,"Oh boy, oh boy, he's here.",1514,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16580,Other,"Calculon, I love you! Have my baby!",1514,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16581,Other,"Back, you lunatic!",1514,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16582,Other,He touched me!,1514,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16583,Bender,Sign my ass!,1514,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16584,Farnsworth,"Emergency! Emergency! Everyone to the Calamitorium!  Leela, smell this.",1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16585,Leela,Can I wipe it off first?,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16586,Farnsworth,"No time, woman! No time!",1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16587,Leela,Hmm. Smells like angel dust.,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16588,Farnsworth,"Exactly! That's a discontinuous electromagnetic field. Wernstrom tried to warn me, but I was too damn stubborn! Hermes, get Wernstrom on the line so I can apologize.",1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16589,Other,Ogden Wernstrom speaking.,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16590,Farnsworth,Tell him I'm not here!,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16591,Leela,Professor!,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16592,Farnsworth,"Oh, very well. Wernstrom, I've been a vainglorious fool! If you can find it in your heart to forgive me, your tiny little heart, would you consider a scientific collaboration?",1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16593,Other,"Sir, I'd be honored.",1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16594,Other,"As I attempted to warn you, the laws of electromagnetism change abruptly at the anomaly.  Observe.",1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16595,Other,Play time is fun time.,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16596,Other,Not this time.,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16597,Farnsworth,"My heavens! If only I'd heeded your warning, I'd have known it was impossible to cross the barrier!",1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16598,Other,But note what happens when I instead throw this laboratory koala.,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16599,Farnsworth,"It passed through unharmed.  So living beings can enter the other universe, but electrical devices can't?",1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16600,Other,My hypothesis exactly.,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16601,Farnsworth,Then we must mount a second expedition without delay. Right after we blow up more robots.,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16602,Other,Agreed.,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16603,Farnsworth,Play time is fun time.,1515,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16604,Other,"Calculon is in pajamas, yawns, lays down in his bed and shuts his eyes. He immediately opens them and turns to find Bender smoking a cigar while laying next to him.",1516,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16605,Other,Who are you?,1516,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16606,Bender,"Bender, your biggest fan.",1516,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16607,Other,Are you going to murder me?,1516,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16608,Bender,"Unlikely. In my mind, we're friends. This diorama proves it, see?",1516,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16609,Other,"Sir, your derangement is impressive. I'm appointing you my official stalker.",1516,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16610,Bender,"You shan't be disappointed. Pleasant dreams. [Calculon turns the lights off and his eyes close, but Bender's do not. Instead they extend out towards Calculon's eyes. Calculon opens his eyes and looks at Bender's as they quickly move even closer to his own.",1516,0.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0
16611,Farnsworth,"Now that I've teamed up with my friend, Dr.  Wernstrom,  I feel certain we can successfully penetrate the other universe.",1517,0.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
16612,Other,It's the greatest scientific opportunity since you yourself sent men to the moon in 1969.,1517,0.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
16613,Other,I always regretted that. Nothing up there but dry rocks and those revolting onion men.,1517,0.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
16614,Farnsworth,But...,1517,0.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
16615,Other,"You East Coast intellectuals had your chance. Now beat it! From here on in, this is a military matter.",1517,0.0,75.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
16616,Other,"People of the universe, please welcome Rear Brigadier Zapp Brannigan.",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16617,Zapp,"Thank you, thank you. Well deserved.  Kif, stand in that hole so I look taller.   Ever since man first left his cave and met a stranger with a different language and a new way of looking at things, the human race has had a dream. To kill him, so we don't have to learn his language or his new way of looking at things.",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16618,Other,Give science a chance!,1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16619,Farnsworth,"Less invasions, more equations!",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16620,Other,"Damn long-hairs. Knock some sense into them, Chief O'Hallahan.",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16621,Other,"Yes, sir!",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16622,Fry,"I can't take it, Leela. I need to go away. Far away, forever.",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16623,Leela,"Aw, I know how you feel, Fry. There are times when I also feel like you need to go away.",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16624,Amy,"Be careful, my little, teeny, greeny weenie.",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16625,Zapp,"That's just a fungal infection... Oh, she's talking to you, Kif.",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16626,Other,"Goodbye, my love.",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16627,Bender,"Wow, how come humans get to do all the fun stuff? This is exactly the sort of thing that ought to be handled by  The League of Robots.",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16628,Other,"That's adorable, Bender. You actually believe in the League of Robots?",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16629,Bender,"You mean, there's really no such thing? Then who's there to mete out justice when an outdated robot is melted into belt buckles? Who's there to defend our honour when a rude human brings a blush to a robo-virgin's cheek?",1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16630,Other,No one.,1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16631,Bender,Oh.,1518,75.0,75.0,75.0,75.0,75.0,0.0,0.0,75.0,75.0
16632,Bender,"Now that I know robots are worthless, with no League of Robots to protect us from the fleshy menace known as man, I have resolved to kill myself. In lieu of flowers, please beat yourselves in the face with rusty chains. Your friend, Bender.",1519,0.0,75.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0
16633,Zoidberg,Ow.,1519,0.0,75.0,0.0,75.0,0.0,0.0,75.0,0.0,0.0
16634,Other,Bender on the street. He walks into a Suicide Booth. He pulls out his quarter on a string and gets a free death.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16635,Other,Please select mode of death.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16636,Bender,"Clumsy bludgeoning, please.",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16637,Other,"You have selected clumsy bludgeoning. For an additional $10, would you like your eyes scooped out with a melon-baller?",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16638,Bender,"What the heck, I'll treat myself.",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16639,Zapp,Enemy in range. Prepare to launch universe-to-universe missile.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16640,Other,Preparing to launch U.U.M.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16641,Zapp,"Hell of a thing to send a universe to certain doom. Fun, though. Makes a man feel big.",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16642,Bender,"Come on, come on, I didn't ask to die of boredom!",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16643,Other,You are now dead. Please take your receipt.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16644,Bender,What's... What's happening?,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16645,Other,Kneel before the candle.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16646,Bender,Don't hurt me! I'll betray anyone!,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16647,Other,Bender Bending Rodriguez...,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16648,Other,Welcome to the League of Robots!,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16649,Zapp,Ready?,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16650,Other,Missile jam. Missile jam.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16651,Zapp,"I heard you the first time, Francine.",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16652,Other,Sorry.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16653,Zapp,"Kif, climb down there and un-jam it, would you? Be a dear.",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16654,Other,"Tell us, Bender. Are you worthy of membership in the League?",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16655,Bender,Worthier than the average robot.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16656,Other,Then prove it.  Upon each step is a test.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16657,Bender,"Okay, but if it's culturally biased, I'm suing your ass.",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16658,Other,Test number one. The test of the beer mug!,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16659,Other,"Quite right, quite so.",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16660,Other,Drink the mug! Drink the mug!,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16661,Bender,I accept your challenge.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16662,Other,Hurray!,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16663,Other,The test of the flagon!,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16664,Other,Drink the flagon! Drink the flagon!,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16665,Bender,Are all the tests going to involve drinking?,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16666,Other,"It never occurred to me before, but yes.",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16667,Bender,Wohoo! Just like med school!,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16668,Zapp,"Ready yet, Kif?",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16669,Other,Just give me one more...,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16670,Other,"Oh, no.",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16671,Other,"The test of the infinitely priceless 1,000-year-old brandy.",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16672,Other,Presenting our newest member.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16673,Other,"That's right, baby!",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16674,Bender,Hot diggity daffodil!,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16675,Fry,"And so, to everyone and everything I've ever known, I say my last goodbye.",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16676,Other,"Hello. So, how are you, Fry?",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16677,Fry,Pretty good. You?,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16678,Other,Well... Oh.,1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16679,Zapp,"Mmm. Kif, get over here. You've got to try this!",1520,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0,75.0
16680,Amy,At least Kiffy died quickly.,1521,0.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
16681,Hermes,"Yes, but according to the Old Farmer's Wikipedia, the amazing thing about Kif's species is that the remains continue suffering for up to six hours after death.",1521,0.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
16682,Amy,That's so interesting!,1521,0.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
16683,Bender,"Don't ask where I was last night. For all you know, I was at home, perhaps baking a strudel. What's her problem? Somebody die or something?",1521,0.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
16684,Leela,"Kif's dead, Bender.",1521,0.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
16685,Bender,Nailed it!,1521,0.0,75.0,75.0,75.0,0.0,75.0,0.0,75.0,0.0
16686,Zapp,"My condolences, Amy. Allow me to present you with the last known photo of Lieutenant Kroker.",1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16687,Other,"We so sorry, Mr. and Mrs. Kroker. Terrible shame about Froggy.",1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16688,Other,Thank you for your kind words.,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16689,Other,,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16690,Bender,This is from the league of you-don't-need-to-know.,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16691,Other,I am the grand funeral director!,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16692,Zoidberg,Do you validate parking?,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16693,Other,It is always a terrible tragedy when a swarm outlives its own bulboid.,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16694,Leela,Whack the bottle!,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16695,Hermes,"No, from the bottom ! It works better!",1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16696,Amy,Just stick a butter knife in it!,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16697,Other,"There, I got most of it. The burial is complete. I will now sing the sacred hymn. It's not part of the ceremony, just a little something that I wrote.",1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16698,Bender,Next!,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16699,Amy,"It may sound strange, but seeing Kif's mutilated remains poured into the mud made me really sad.",1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16700,Leela,Mutilation is never easy.,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16701,Amy,I don't think I'll ever love again.,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16702,Leela,"Oh, you don't mean that. Love can surprise you at any time in your life.",1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16703,Zapp,Surprise!,1522,0.0,75.0,75.0,75.0,0.0,75.0,75.0,75.0,75.0
16704,Fry,"Whoa, it kind of takes your breath away.",1523,75.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
16705,Other,"Look alive, death row. Your saggy asses got a visitor.",1524,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16706,Farnsworth,Regular or conjugal?,1524,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
16707,Other,She looked like a freak to me.,1524,0.0,75.0,75.0,0.0,75.0,0.0,0.0,0.0,0.0
