,Characters,Quotes
2072,Walt,"In the hardware drawer, Mother. Mom"
2073,Farnsworth,"We're almost there. The crystals are beginning to engorge.  Hang on. I'm on it. Okay, there!"
2074,Fry,"Save us, Catman."
2075,Mom,"It's over, Hubert. Give me the anti-backwards crystal."
2076,Farnsworth,Never!
2077,Farsnworth,No! Dr. Perceptron
2078,Bender,Cornwood! Dr. Perceptron
2079,Nurse Rachet,"But, Doctor, I love you. Mom"
2080,Frydo,"This is crazy. Ow! What the... You okay, Leela?"
2081,Leegola,"Yeah, I think so."
2082,Frydo,Wait a second. Is there something different about your hooves? Leegola
2083,Frydo,"Where the hell are we, hell?"
2084,Frydo,Bender?
2085,Titanius Anglesmith,I know not of this Bender. I'm Titanius Anglesmith. Welcome to Cornwood!
2086,Titanius Anglesmith,"Wretched peasants, put aside your cares and feast on the succulent flesh of the roast munchkin!"
2087,Peasent Cook,Care for a slice of scroto?
2088,Frydo,"Uh... that's his name, right?"
2089,Peasent Cook,"'Tis also that, sir."
2090,Titanius Anglesmith,"We're honored this eve by a visit from my friends of old, Frydo and Leegola. So let the dwarves do their gay dance and let the gnomes play their sissy piccolos. Dwarf"
2091,Titanius Anglesmith,To the kitchen with him!
2092,Dwarf,Wait! Wait! Wait! I do impressions. Behold! The swamp hag
2093,Titanius Anglesmith,Don't let him get too crispy.
2094,Calculon,Lord Anglesmith.
2095,Titanius Anglesmith,"You have ridden hard, noble squire. May I offer you a horn of ale and a shank of dwarf?"
2096,Calculon,"'Tis dire news, sire. Dark riders approach."
2097,Titanius Anglesmith,Frydo! Saddle up that trusty steed.
2098,Frydo,What's happening? And why am I enjoying it so much?
2099,Titanius Anglesmith,Foul beast-bags! Meet thy doom!
2100,Waltazar,Follow me.
2101,Waltazar,"Damn thee, Ignus."
2102,Ignus,"Well, you said to follow you."
2103,Waltazar,"Well, now I say follow this! Larius"
2104,Waltazar,"Oh, no!"
2105,Titanius Anglesmith,I'm back bab-...
2106,Die of Power,Seven.
2107,Titanius Anglesmith,"""Banish foes""? Cool."
2108,Waltazar,No! No!
2109,Larius,"I got to say, I had no idea the Die of Power was so powerful."
2110,Waltazar,Did you have any idea of...
2111,Swamp Hag,"Get out of my swamp, you kids!"
2112,Leegola,"I can't believe I'm saying this, but that was really exciting. I've never felt so alive.  What else can we slay? Is that a hobbit over there?"
2113,Titanius Anglesmith,"No, that's a hobo and a rabbit. But they're making a hobbit."
2114,Frydo,"Thank God, an outhouse. I can't hold it in much longer. And by it, I mean my entrails."
2115,Titanius Anglesmith,"Hush! This be no outhouse, but the lair of the great wizard Grayfarn."
2116,Greyfarn,Who is it? Titanius Anglesmith
2117,Greyfarn,"Just a moment.  Methinks the wizard be casting a powerful spell, indeed."
2118,Greyfarn,"Come in! Come in! Yes. 'Tis a powerful object in both our worlds. If you failed to destroy it in yours, perhaps you were brought here that you might have a second chance."
2119,Frydo,"So, this land is real?"
2120,Greyfarn,"Oh, dreadfully real. If you die here, you'll really be dead. But instead of science, we believe in crazy hocus-pocus. It's like Kansas."
2121,Leegola,God help us.
2122,Greyfarn,"Cornwood's troubles began hundreds or perhaps millions of years ago.  Deep in the Geysers of Gygax, Momon herself injection-molded the Dice of Power from the living plastic."
2123,Momon,"Damn, these are hot."
2124,Leegola,Ah ha! In our universe she's called Mom.
2125,Greyfarn,"In your universe, are you taught not to interrupt? Evidently not. Anyway, Momon spawned three rotten sons, whom you've already had the displeasure of meeting. Waltazar, Larius, and the dumbest of all, the halfwit Ignus, bastard son of Momon and the brainless He-demon. Curse you, Momon, queen of all that is evil and not very good in bed. And I'm not just saying that because she dumped me.   Yes, I was once her consort. I was blinded by love, and later, scorpion venom.  I'm blind!  But Momon has one weakness. She put too much of her power into this. The generalissimo of dice."
2126,Greyfarn,"Don't be foolish, Titanius. If you had paid attention in freshman alchemy, instead of frequenting the bawdyhouse, you'd know there's only one way to destroy it. In the boiling plastic from which it was molded."
2127,Frydo,Like that machine that makes wax lions at the zoo.
2128,Greyfarn,"Quiet, you. We must infiltrate the Geysers of Gygax, the impenetrable stronghold of Momon."
2129,Titanius Anglesmith,"Impossible. Impossible, I say."
2130,Greyfarn,"No, Titanius. For we maintain one advantage, the element of surprise. Titanius Anglesmith"
2131,Hermaphrodite,Stop right there.
2132,Frydo,Hermes?
2133,Leegola,He's a centaur like me.
2134,Frydo,You wish.
2135,Hermaphrodite,"I am Hermaphrodite, most beautiful of centaurs. Gaze upon me and weep at my loveliness."
2136,Greyfarn,Very well.
2137,Titanius Anglesmith,"Loveliest of centaurs, we seek to end Momon's reign of evil. Have you stout fighters at your command?"
2138,Hermaphrodite,One thousand archers of truest aim.  Fire!
2139,Titanius Anglesmith,"Hey guys, I forgot I had this pumpkin. Leegola"
2140,Female Centaur,We centaurs are creatures of peace.
2141,Leegola,"Oh, Lord."
2142,Hermaphrodite,"Violence is never justified. We shall not join your quest. And furthermore, if mayhem be your intent, you may not cross our lands."
2143,Leegola,Or what?
2144,Hermaphrodite,You may pass.
2145,Greyfarn,"We're not there, we're here."
2146,Titanius Anglesmith,"No, this way."
2147,Greyfarn,"I mean, here."
2148,Greyfarn,"Thank you, kindly, Treedledum."
2149,Treedledum,Okey-doke. Anything else I can do?
2150,Leegola,You know who I'm gonna miss? That tree guy.
2151,Greyfarn,"Bad news, fancy men. Momon's guards stand watch at the pass. 'Tis as if she somehow anticipated us."
2152,Titanius Anglesmith,And so our quest comes to an end. I only regret not giving up sooner.
2153,Greyfarn,"Fret not, Titanius. For we still have one hope, the Cave of Hopelessness."
2154,Titanius Anglesmith,Let me know how that turns out.
2155,Ogre,Halt. Are you on the list? I'm not seeing you on the list.
2156,Leegola,I'll split this doofus in half.
2157,Titanius Anglesmith,"Wait, I got it. Yeah. My cousin's in the band. The band of merry men. Please, we were already in there. I just need to go back for my coat."
2158,Gynecaladriel,"I am Gynecaladriel, queen of the water nymphos."
2159,Leegola,All right. I'll split this doofus in half.
2160,Gynecaladriel,"Stand aside and I will use my powers to overwhelm the guard.  Behold, the deed is done."
2161,Titanius Anglesmith,Hi oh!
2162,Frydo,"Mr. Wizard, why is this place called the Cave of Hopelessness?"
2163,Greyfarn,"Oh, fear not, lad. 'Tis named for its discoverer, Reginald Hopelessness..."
2164,Frydo,Whew!
2165,Greyfarn,...the first man to be eaten alive by the Tunneling Horror.
2166,Frydo,What's that? The Tunneling Horror?
2167,Gynecaladriel,"No, it's morcs."
2168,Morcs,"Morc calling Orson. Morc Nanu, nanu. Shazbot."
2169,Titanius Anglesmith,"Oh, God, no. They're so aggravating."
2170,Morcs,"Oh, fantastic.  Mindy, Mindy, Mindy."
2171,Gynecaladriel,Shut up! Shut up!
2172,Morcs,"Oh, fantastic. Oh, fantastic. Oh, wonderful."
2173,Frydo,Maybe it'll go away if we just don't laugh at it.
2174,Titanius Anglesmith,It doesn't.
2175,Morcs,"Nanu, nanu.  Uh-oh."
2176,Zoidberg,Enough already with the banging and the swashbuckling.
2177,Leegola,"Oh, I'm gonna enjoy killing you.  Again? What, am I talking to myself over here?"
2178,Leegola,Mutilate! Zoidberg
2179,Leegola,"I'll kill you and eat your heart, you abomination."
2180,Frydo,"Leela, it's over. You killed him enough."
2181,Leegola,I'm not taking any chances with the Tunneling Horror.
2182,Zoidberg,"What? I'm not the Tunneling Horror. I hate that guy. Always with the tunneling. Anyway, I'm dead. Leegola"
2183,Zoidberg,Oh! There he goes again.
2184,Titanius Anglesmith,The Tunneling Horror! Frydo
2185,Greyfarn,Do about what?
2186,Frydo,"Why aren't you killing it, Leela? You love killing."
2187,Leegola,"No, no more killing."
2188,Zoidberg,"Oh! So, suddenly, Miss Goody Four-shoes over here doesn't kill anymore. She killed me not five minutes ago. What am I? Chopped liver?"
2189,Leegola,Shut up. Zoidberg
2190,Leegola,You're on your own.  I refuse to hurt another living thing. Frydo
2191,Titanius Anglesmith,Any time now!
2192,Frydo,The Die of Power. I forgot to remember to roll it.
2193,Die of Power,Three.
2194,Frydo,"""Grow?"" I don't see anything growing. Everything is getting smaller.  Wow, that was intense. You guys got to try the Die of Power."
2195,Titanius Anglesmith,I'll take a hit.
2196,Frydo,"Hands off the dodecalicious.  Resist the allure of the die. For to defeat Momon, we must melt it in the super bombastic, bubbling plastic from whence it came."
2197,Greyfarn,"For to defeat Momon, we must melt it in the super bombastic, bubbling plastic from whence it came."
2198,Momon,I send you to kill them and they're not even maimed? That's what I get for sending boys to do a mom's job.
2199,Larius,"Sorry, Mom."
2200,Momon,Sorry doesn't put heads on my table. Peaches.  You're up.
2201,Ignus,I like this part but I don't like...
2202,Centaur Opponent,"You are an able opponent, Hermaphrodite. But hear me well when I posit that we must abhor violence in all its forms."
2203,Hermaphrodite,I offer a dissenting opinion.
2204,ALL,Ah! Don't hurt me.
2205,Leegola,"I'm not here to hurt you. Or anything ever again. Please, teach me the centaurs' ways of wimpiness."
2206,Hermaphrodite,What do you offer in return?
2207,Titanius Anglesmith,"Yes! We made it out of that godforsaken cave. Now, what's the fastest way home? Back through the cave?  Ow!"
2208,Greyfarn,"We're close now, my friends. So close, I can practically feel the heat of the fiery molten plastic."
2209,Gynecaladriel,You're standing in the fire.
2210,Greyfarn,"Oh, my.  Alas, our path is blocked by Momon's army of evil. As well as her navy of moral dubiousness."
2211,Titanius Anglesmith,Wait a second. Mayhaps we might raise an army of our own. We're but an hour's ride from Wipe Castle.
2212,Greyfarn,"Of course. Wipe Castle. And while we're there, we can get some of those greasy little dwarf burgers."
2213,Gynecaladriel,Ooh! I love those. You can eat like eight of them without gaining any weight because of all the diarrhea.
2214,Greyfarn,"Sleep deep, fair snoozles. At dawn, we ride for Wipe Castle. Momon"
2215,Waltazar,"Right away, Mother. I'll just leave a small contingent behind in case..."
2216,Momon,"I said, everything. Peaches!"
2217,Peaches,I'm in the tub.
2218,Momon,"Waltazar, you and Larius shall lead the assault."
2219,Waltazar,What about Ignus?
2220,Momon,"I'm afraid he can't be trusted on this mission. You see, there is a terrible secret about Ignus I've never told anyone. And here it is."
2221,Momon,It's a good day to be evil. Frydo
2222,Reflection Host,"Tell you what, you want to defend a magic artifact, and I mean, defend it good, then what you need is a top-quality knife."
2223,Frydo,Me is listening.
2224,Reflection Host,"The Eviscerator is one of the finest, if not the finest, tactical folder on the market today. We're talking 440 stainless, quick release and... I don't believe this. Is this a stag horn handle at this price?"
2225,Reflection Host 2,"It is, yeah. It's a stag horn."
2226,Reflection Host,"At this price? You have got to be kidding me. That's got to be some kind of mistake, right there."
2227,Reflection Host 2,"Now, you folks at home, I know what you're thinking. You're thinking, that can't be stag horn. It's got to be the cheaper manticore horn. But, I've got the specs right here and I'll tell you what, this is the real deal."
2228,Reflection Host,Unbelievable.
2229,Reflection Host 2,"It is unbelievable. That's exactly what it is. I mean, this is... I have no words to describe this deal. Honestly, have you ever seen stag horn at this price?"
2230,Reflection Host,"No, no, I don't believe I ever have."
2231,Reflection Host 2,1101-1816 is the item number on this one.
2232,Reflection Host,"You know what, we're gonna have to  put a clock on this deal, folks. Two minutes. Can I get a clock at two minutes up there?"
2233,Reflection Host 2,"Two minutes at most. Honestly, I'd be surprised if they last that long."
2234,Reflection Host,"Oh, I'd be very surprised, shocked really. Now, I know the lines are busy, people, but keep dialing in if you want a truly exceptional knife to slice up your friends in their sleep."
2235,Titanius Anglesmith,"He tried to murder me. He tried... Woah, cool. Is that the stag horn?"
2236,Greyfarn,"Alas, Frydo's weakness was no match for the die's strength. We can only hope he forges on alone to the Geysers."
2237,Titanius Anglesmith,I can hope my ass is made of ice-cream but that don't make me a hot fudge sundae.
2238,Greyfarn,"As for us, we must press on to Wipe Castle, though the journey be long and I fear I may not live to see it."
2239,Gynecaladriel,There it is!
2240,Frydo,They's following us's.
2241,Zoidberg Head,"You know, you talk like that, it's gonna cost you points at a job interview."
2242,Frydo,What does it wants?
2243,Zoidberg Head,"First of all, I resent being called ""it."" I prefer jerkhole or simply  Second, I thought I could help you destroy the die, maybe."
