,Characters,Quotes
19144,homer,"right away, mr. smithers.  i'll just walk across these"
19155,bart,"that dummy worked like a charm, dad."
19156,homer,"best 600 bucks i ever spent.  come on, boy"
19160,marge,what are you talking about?
19162,marge,what?!   that's ridiculous!  homer's not dead.
19170,marge,"get out of here, you ghouls!   ay-yi-yi-yi-yi."
19174,marge,"when i asked you if that dummy was to fake your own death, you"
19175,lisa,{mom!  dad!  bart ran into a doorframe and bit his tongue.}
19176,bart,{ what the hell's going on heah?}
19179,homer,"i don't like your attitude, you water-cooler dictator.  what"
19183,homer," ""uh, your youngest daughter"".  well how about"
19185,homer,"mom, i'm sorry i never come to see you.  i'm just not a"
19188,homer,"i hate to rain on your parade, lady, but this is _my_ grave"
19190,homer,i thought you were dead!
19196,homer,some people say i look like dan aykroyd.
19198,homer,"{yeah.}  well, where have you been all this time?"
19200,homer,"ma, there's something you should know about me"
19202,homer,"hey, everybody!  i've got a big surprise for you!"
19204,lisa,this is so weird.  it's like something out of dickens...or
19205,bart,"where have you been, granny?  did they freeze you or something?"
19207,marge,i don't know what to say
19208,bart,"hey, since you were a no-show at all the big moments of my"
19212,homer,"this is my room, and this is my dresser.  it's where i keep my"
19214,homer," you remembered.  oh, i've missed moments like this..."
19216,lisa,"aw, i just keep them out to bug bart, heh."
19219,homer," hey, mom!  look at me!  look at what i"
19221,lisa,"shyeah, more like preschool."
19224,homer,mom!  you're not looking!
19226,lisa," you didn't dumb it down!  you said ""rapport""."
19228,lisa," there, now no one should be able to hear us."
19230,lisa," all right, we don't need the dryer."
19232,lisa,just shut up and listen!  there's something fishy about grandma
19233,bart,"yeah, i don't trust her either.  when i was going through her"
19234,lisa, mona simpson...mona stevens...martha stewart...penelope
19235,homer,woo hoo!  i'm so glad to have my mom back.  i never realized how
19238,marge,i just don't think you should get too excited about the woman who
19239,homer,"first, it wasn't 25 years -- it was 27 years.  and second, she"
19241,homer, i dunno.  i guess i was just a horrible son and no mother
19242,marge,"oh, homey, come on.  you're a sweet, kind, loving man.  i'm sure"
19243,homer, then why did she leave me?
19245,marge,"mother simpson, we'd like to ask you a few questions about your"
19247,bart,"spill it, muddy mae, or we're calling the cops!"
19249,lisa,"all right, then we'll call your husband grampa!"
19252,homer,"""take out wrenched ankle."""
19254,homer," sing me my bedtime song, mom."
19263,marge,"so mother simpson, where did your newfound sense of"
19281,homer, i thought i dreamed that kiss.
19282,marge,"i'm so sorry i misjudged you, mom.  you had to leave to protect"
19285,homer,{wait a minute...} there's one thing i don't understand.  in
19287,homer,"aw, come on, mom, we use that same line on the kids when"
19289,homer,any undelivered mail for homer j. simpson?
19310,lisa,"no, dad, it's a rhetorical question."
19311,homer,"rhetorical, eh?  eight!"
19312,lisa,"dad, do you even know what ""rhetorical"" means?"
19313,homer," do i know what ""rhetorical"" means?!"
19328,lisa,"you know, grandma, i used to think that i was adopted.  i"
19345,lisa,"grandma, have you ever thought about moving back to"
19346,homer,you could live with grampa again.
19349,homer,"mom?  there's nothing to be alarmed about, but...could you"
19358,homer,it's all thanks to our anonymous tipster.
19362,homer," yak, yak, yak, yak, yak!"
19364,homer," at least this time, i'm awake for your goodbye."
19373,homer,pfft.  that sideshow mel think's he's so big.  whatever happened
19374,lisa,don't you remember dad?
19375,bart,and he tried to murder me.
19376,homer, oh yeah.  but what i'll mainly remember is the
19391,lisa,i want to meet the first female stealth bomber pilot.
19392,bart,i want to see some birds get sucked into the engines.
19393,marge,this year i'm making ear plugs out of biscuit dough.
19400,bart,"way to guard the parking lot, top gun."
19409,marge,five tires!?  am i seeing things?
19413,homer,free duff!?  viva life!
19420,bart,look at that hunk of junk.
19422,bart,so how do you know so much about american history?
19429,homer,they didn't have any aspirin so i got you some cigarettes.
19430,marge,mmm.  maybe my headache will go away once the show starts.
19437,marge,do they have to play that rock music?  every note is pounding
19442,lisa,dad!  why aren't you looking?
19443,homer,"heh heh, why jerk my neck around like a goon when tyrranno-"
19450,homer,"go back to massachusetts, pinko!"
19453,marge, kids!  everything's gonna be ok!  don't panic!  just
19454,lisa,mom.  mom!  you're stepping on my heels and knocking my shoes
19455,marge,we can always get more shoes!  move!  move!  move!
19457,bart,hey!  cool!  i want to be around when those guns start going off.
19458,marge,"wait!  wait, my children are in there!"
19463,lisa,bart.  bart!  what are you doing?  we've got to get out of here.
19464,bart,target sighted.  launching air-to-nerd missile!
19465,lisa,"owww!  come on, mom and dad are waiting!"
19477,homer,"ok, so we can't go over the fence."
19478,marge,i feel so helpless.  what if something happens to them?
19479,homer,"i'm sure they're fine, honey."
19480,marge,"well, at least they're wearing clean underwear."
19481,bart,"free and easy, lis...aaah.  there's nothing like an unfurnished"
19482,lisa,"huh?  hurry up, mom and dad are probably worried sick."
19485,lisa,"high-toned voice...bart, that's it!  i know where sideshow bob is"
19486,bart,"tight, binding underwear?"
19487,lisa,helium!  sideshow bob is in the duff blimp!
19496,lisa,don't you see?  that would be taking the easy way out.
19500,bart,"so, krusty double crossed you.  but your basic plan was pure"
19502,bart,i...should have known you were too smart to fall for that.
19513,homer,"hang on, boy!  daddy's coming to save you!"
19514,lisa,mom!  i found sideshow bob's hideout and i got a secret message
19515,homer,"well, i wrecked the gate, but you don't hear me bragging.  now"
19517,bart, are you getting lots of bugs in your mouth too?
19527,bart,"get out of the way, krusty!"
19534,bart,but -- but -- but -- mom!  you're embarrassing me in front of
19551,homer," hello, my name is mr. burns.  i believe"
19556,marge,"well, homer, maybe you can take some consolation in the fact that"
19557,homer," ooh, look at me!  i'm making people happy!  i'm the"
19565,homer,"hey, guys!  look what i smuggled aboard!  "
19569,homer,i'll take care of this...
19578,homer,"""no tv and no beer make homer"" something something."
19619,homer,"oh, sorry.  here's another one."
19629,homer,"no, i work at the nuclear power plant."
19631,homer,"well, you'll be happy to know i don't work very hard.  "
19634,marge,"lawyers, lawyers, lawyers...oh!  lionel hutz.  ""cases won in 30"
19635,bart,i'd sell my soul for a formula one racing car.
19637,bart,changed my mind.  sorry.
19638,marge,bart!  stop pestering satan.
19648,bart,this movie you rented sucks.
19649,homer,"no it doesn't, it's funny!  their clothes are different from my"
19651,homer,"bart, you're coming home."
19652,bart,i want to stay here with mr. burns.
19654,homer,"or what?  you'll release the dogs, or the bees, or the dogs"
19670,lisa,"then, with your last ounce of strength, you pointed to w and"
19672,marge,"well, i'm just relieved that homer's safe and that you've"
19685,lisa,"hey, i thought krusty was jewish."
19686,bart,christmas is a time when people of _all_ religions come together
19691,lisa," hmm, that looks entertaining."
19694,bart,buy me bonestorm or go to hell!
19696,homer,"young man, in this house, we use a little word called ""please""."
19697,bart,it's the coolest video game ever!
19698,marge,"i'm sorry, honey, but those games cost up to and including $70."
19699,bart,"those are all good points, but the problem is they don't result"
19700,homer,"i know how you feel, bart.  when i was your age, i wanted an"
19701,bart,"ohh, i'll never get that game."
19703,bart,"mom, i'm not a little kid any more!  tuck-in time is lame."
19704,marge,"well, if loving my kids is lame, then i guess i'm just a big"
19705,bart,"mom, it's lame to be proud of being lame."
19706,marge,"well, life is like a box of chocolates --"
19709,marge,-- what you're going to get --
19710,bart, i want to buy a copy of bonestorm.
19712,bart,"oh, then may i please rent it?  please?"
19715,bart,milhouse has bonestorm!
19717,bart," say, cool dude, can i play too?"
19719,bart,"then how come it says ""second player score""?"
19721,bart,"hmm.  maybe if i stand next to the games looking sad, someone"
19726,bart, that must be the happiest kid in the world.
19729,bart,are you guys shoplifting?
19738,bart,i'm outside.  i got away with it.  i'm free!
19740,bart,uh...i don't think this is the kind of coat that opens.
19752,bart, i could pay for the game.  i'll pay for it!
19756,bart,"um, ok.  i've really, really, _really_ learned my lesson.  can i"
19759,bart,"everything except ""capisce""."
19760,homer," hmm, we didn't have a message when we left."
19762,homer,"marge, is lisa at camp granada?"
19764,marge,"homer, didn't you get any milk?  all i see is egg nog."
19765,homer,"'tis the season, marge!  we only get thirty sweet noggy days."
19766,lisa, i think i'm having chest pains.
19767,marge,"bart, get your suit on."
19769,marge,we're getting our christmas picture taken.
19770,bart,"ehh, you lucked out, marge, my man, 'cause i'm in a smiling mood"
19771,marge," well, good!  so get ready, and before you know it, we'll"
19773,marge,"ah, my teapots are ready."
19780,marge," bart, what's taking so long?  if you're having that"
19782,marge,what's the matter with your face?  is that a fake nose?  are you
19783,bart,i don't have to listen to these wild allegations!
19784,marge,"please, bart, no more pranks.  it would mean so much to me if we"
19785,homer,"hey, i don't remember saying that!"
19786,marge,"uh oh, almost forgot to lock the doors."
19789,bart, so we're just going to do this photo and get
19790,lisa,"i want to look at the pets, and write things on the typewriters,"
19792,homer,"i want to price some flip flops, and smell the new tires, and"
19793,marge,"sure!  we're going to have a great day.  budda bing, budda boom,"
19794,homer,uh oh...somebody's got tired little legs!
19796,marge,"oh, homey, look at that watch.  i've always wanted a watch like"
19797,homer," well, maybe someone will give you one for christmas."
19799,homer, now she'll _really_ be surprised when she opens that
19801,marge,"oh, wait!  wait, i don't want maggie's face hidden behind that"
19804,homer,what are you doing to my son?
19806,marge,that's crazy.  bart's not a shoplifter
19808,marge,"my son may not be perfect, but i know in my heart he's not a"
19809,marge,"fine, play the tape.  then everyone can see you've got the wrong"
19810,bart," wait!  mom, i don't want you to see this."
19813,homer,how _could_ you?!  haven't you learned anything from that guy who
19815,bart," mom, i'm _really_ sorry."
19817,bart,is there anything i can do?
19818,marge,i don't know.   why don't you go to bed?
